Name of Facebook Group,Group URL,Number of followers (nearest 1000)
Poland Genealogy! Just Ask!,"http://www.facebook.com/groups/PolandGenealogyJustAsk
",4700.0
Poland: Jews & Non-Jews Recognizing Each Other's Stories,"http://www.facebook.com/groups/274210816707265
",0.0
Polish/American,"http://www.facebook.com/groups/959629200718699
",15100.0
Polish American Historical Association,"http://www.facebook.com/groups/139607449389196
",5600.0
"Polish Arts - Family, Traditions, Recipes and more.","http://www.facebook.com/groups/Polisharts
",5900.0
Polish Autosomal DNA,"http://www.facebook.com/groups/polishdna
",1600.0
"Polish Culture, Food and Traditions","http://www.facebook.com/groups/807349475945145
",40300.0
Polish DNA Registry,"http://www.facebook.com/groups/PolishDNARegistry
",1600.0
🇵🇱Polish Genealogy,"http://www.facebook.com/groups/50089808265
",24500.0
Polish Nowogrodek Family Ties,"http://www.facebook.com/groups/13864873594
",0.0
Ahnenforschung  in Posen **  Genealogy  Poznan  ** Genealogia Poznań,"http://www.facebook.com/groups/195797790608493
",1000.0
Radocyna descendants,"http://www.facebook.com/groups/1415040588804830
",0.0
Sephardic Jews in Poland & Eastern Europe,"http://www.facebook.com/groups/PolSephardim
",1500.0
Shtetl Routes UA-BY-PL,"http://www.facebook.com/groups/891810097575661
",0.0
The Sons & Daughters of Displaced Poles from World War II & Communism,"http://www.facebook.com/groups/84436726788
",3000.0
Sons of Poland Council of the Royal Arcanum Fraternal Benefit Society,"http://www.facebook.com/groups/170593135551
",0.0
SGGEE (Society for German Genealogy in Eastern Europe),"http://www.facebook.com/groups/1812539775626960
",1700.0
Kolbuszowa Region Research Group (KRRG),"http://www.facebook.com/groups/132941687303829
",0.0
Kolbuszowa Research group,"http://www.facebook.com/groups/787361678095534
",0.0
"Labowa, Nowy Sącz - Genealogy Club","http://www.facebook.com/groups/Labowa.genealogy
",0.0
STALAG VIIIB/344 LAMSDORF PRISONERS OF WAR,"http://www.facebook.com/groups/828123490592144
",4200.0
The Way Back -- Unknown Stories of WWII Poland,"http://www.facebook.com/groups/141635995893840
",1700.0
Genealogia Silesiae Superioris,"http://www.facebook.com/groups/124243134364942
",0.0
"Zbaraz Area Genealogy (Military, Voting Rolls, Graves, Relocation, etc)","http://www.facebook.com/groups/2107622789463971
",0.0
Children of the Inquisition,"http://www.facebook.com/groups/childrenoftheinquisition
",0.0
Genealogia Genética de Portugal,"http://www.facebook.com/groups/GenealogiaGeneticaPortugal/
",3400.0
IBERIA ADN Genealogía y  Genética (ISOGG),"http://www.facebook.com/groups/IBERIA.ADN
",4500.0
Iberian Genealogy,"http://www.facebook.com/groups/Iberiangenealogy
",1700.0
Madeira Genealogy/DNA Project,"http://www.facebook.com/groups/220486528129055
",0.0
Obituaries of Portuguese Descendants in the Americas,"http://www.facebook.com/groups/337405860057062
",0.0
Portuguese Genealogy -Azores - Portugal - Madeira,"http://www.facebook.com/groups/1374434882801065
",3800.0
Portuguese Genealogy,"http://www.facebook.com/groups/2477631588
",2400.0
"""Middle Eastern and Levantine DNA Results"" - The Official Project Group","http://www.facebook.com/groups/405491643241073
",0.0
The Bori story : genealogies of the German-Bohemian families who founded Bo,"http://www.facebook.com/groups/1002881943064491
",0.0
Carpatho-Rusyns Everywhere!,"http://www.facebook.com/groups/2203971582
",12500.0
Eastern Europe Genealogy Research Community,"http://www.facebook.com/groups/EasternEuropeGenealogyResearchCommunity
",5300.0
"Wislok and Vicinity Familes, Roots, and Connections","http://www.facebook.com/groups/190303887782084
",0.0
"ORTERIC DESCENDANTS, 1911","http://www.facebook.com/groups/OrtericDescendants
",0.0
Jews from Bukovina,"http://www.facebook.com/groups/274542952747858
",0.0
Old Roots Romany Gypsy Genealogy,"http://www.facebook.com/groups/OldRoots
",3700.0
Romanian Genealogy,"http://www.facebook.com/groups/405231926874910
",0.0
"Romania Genetics, A Family Tree DNA Project","http://www.facebook.com/groups/RomaniaGenetics
",0.0
Romanian Jews,"http://www.facebook.com/groups/2226122772
",1800.0
Romany Heritage Family History,"http://www.facebook.com/groups/140000456145249
",11500.0
SGGEE (Society for German Genealogy in Eastern Europe),"http://www.facebook.com/groups/1812539775626960
",1700.0
American Historical Society of Germans from Russia,"http://www.facebook.com/groups/AHSGR
",5000.0
DNA Germans from Russia,"http://www.facebook.com/groups/DNA.AHSGR
",1800.0
Eastern Europe Genealogy Research Community,"http://www.facebook.com/groups/EasternEuropeGenealogyResearchCommunity
",5300.0
Find Your Lost Russian and Ukrainian Family,"http://www.facebook.com/groups/findlostussrfamily
",4400.0
Frank-Kolb Russia Discussion Group,"http://www.facebook.com/groups/FrankKolbVolgaGermans
",0.0
Germans from Russia History & Genealogy,"http://www.facebook.com/groups/691750321018757
",22900.0
Suchdienst der Russlanddeutschen ( Germans from Russia tracing service),"http://www.facebook.com/groups/SuchdienstRD
",1900.0
"Herzog and Rohleder, Russia -- Volga Germans","http://www.facebook.com/groups/288827561200179
",0.0
Ahnenforschung Rheinland-Pfalz/Saarland,"http://www.facebook.com/groups/379160062221900
",1400.0
RussianGermans International,"http://www.facebook.com/groups/russiangermansinternational
",3000.0
Saami (Sami) Genealogy,"http://www.facebook.com/groups/140438440450
",2500.0
Volga German Shcherbakovka Families,"http://www.facebook.com/groups/167733047911
",0.0
"Urbach, Russia Volga-German Village","http://www.facebook.com/groups/348659668955027
",0.0
Caribbean Genealogy! Just Ask!,"http://www.facebook.com/groups/CaribbeanJustAsk
",0.0
Caribbean Genealogy Library Family History Research Group,"http://www.facebook.com/groups/CGLUSVI
",1700.0
Caribbean Genealogy Research Community,"http://www.facebook.com/groups/556642351397619
",1000.0
Caribbean Genealogy! Just Ask!,"http://www.facebook.com/groups/CaribbeanJustAsk
",0.0
Caribbean Genealogy Library Family History Research Group,"http://www.facebook.com/groups/CGLUSVI
",1700.0
Caribbean Genealogy Research Community,"http://www.facebook.com/groups/556642351397619
",1000.0
West Indies-Caribbean History & Genealogy,"http://www.facebook.com/groups/391217058708
",1100.0
Caribbean Genealogy! Just Ask!,"http://www.facebook.com/groups/CaribbeanJustAsk
",0.0
Caribbean Genealogy Library Family History Research Group,"http://www.facebook.com/groups/CGLUSVI
",1700.0
Caribbean Genealogy Research Community,"http://www.facebook.com/groups/556642351397619
",1000.0
West Indies-Caribbean History & Genealogy,"http://www.facebook.com/groups/391217058708
",1100.0
St Helena Genealogy,"http://www.facebook.com/groups/241710053242745
",2000.0
Caribbean Genealogy! Just Ask!,"http://www.facebook.com/groups/CaribbeanJustAsk
",0.0
Caribbean Genealogy Library Family History Research Group,"http://www.facebook.com/groups/CGLUSVI
",1700.0
Caribbean Genealogy Research Community,"http://www.facebook.com/groups/556642351397619
",1000.0
Exploring Caribbean history,"http://www.facebook.com/groups/269202760462518
",16000.0
St. Kitts/Nevis Genealogy,"http://www.facebook.com/groups/739347452756897
",2600.0
West Indies-Caribbean History & Genealogy,"http://www.facebook.com/groups/391217058708
",1100.0
Caribbean Genealogy! Just Ask!,"http://www.facebook.com/groups/CaribbeanJustAsk
",0.0
Caribbean Genealogy Library Family History Research Group,"http://www.facebook.com/groups/CGLUSVI
",1700.0
Caribbean Genealogy Research Community,"http://www.facebook.com/groups/556642351397619
",1000.0
Exploring Caribbean history,"http://www.facebook.com/groups/269202760462518
",16000.0
West Indies-Caribbean History & Genealogy,"http://www.facebook.com/groups/391217058708
",1100.0
Caribbean Genealogy! Just Ask!,"http://www.facebook.com/groups/CaribbeanJustAsk
",0.0
Caribbean Genealogy Library Family History Research Group,"http://www.facebook.com/groups/CGLUSVI
",1700.0
Caribbean Genealogy Research Community,"http://www.facebook.com/groups/556642351397619
",1000.0
West Indies-Caribbean History & Genealogy,"http://www.facebook.com/groups/391217058708
",1100.0
Caribbean Genealogy! Just Ask!,"http://www.facebook.com/groups/CaribbeanJustAsk
",0.0
Caribbean Genealogy Library Family History Research Group,"http://www.facebook.com/groups/CGLUSVI
",1700.0
Caribbean Genealogy Research Community,"http://www.facebook.com/groups/556642351397619
",1000.0
Exploring Caribbean history,"http://www.facebook.com/groups/269202760462518
",16000.0
"St. Vincent & the Grenadines: Land marks, People, Arts & Culture","http://www.facebook.com/groups/819984801380856
",0.0
St. Vincent & the Grenadines Genealogy & Family Search,"http://www.facebook.com/groups/126863464171640
",0.0
West Indies-Caribbean History & Genealogy,"http://www.facebook.com/groups/391217058708
",1100.0
Polynesian DNA,"http://www.facebook.com/groups/605508099482290
",1800.0
"""Middle Eastern and Levantine DNA Results"" - The Official Project Group","http://www.facebook.com/groups/405491643241073
",0.0
Ancestry UK,"http://www.facebook.com/groups/AncestryUK
",46300.0
Ancestry UK - The Friendly Family History Group,"http://www.facebook.com/groups/AncestryUKTheFriendlyFamilyHistoryGroup
",9200.0
Angus (Forfarshire) genealogy & DNA,"http://www.facebook.com/groups/GenealogyForfarshireGenealogy
",1200.0
Scotland - Descendants of the Scots,"http://www.facebook.com/groups/190599517664589
",17600.0
DISCOVER ME Free UK Searching for Long Lost Family and Friends xxx..,"http://www.facebook.com/groups/418116178396482
",6700.0
DNA for Genealogy - UK,"http://www.facebook.com/groups/1609877835941769
",2800.0
DNA help for Genealogy (UK),"http://www.facebook.com/groups/AncestryUKDNA
",13000.0
Discussion Group for Gedmatch's Ancestor Project Matches,"http://www.facebook.com/groups/AncestorProjectMatching
",1700.0
Genes on the Web,"http://www.facebook.com/groups/GenesOnTheWeb
",0.0
Heraldry Society of Scotland,"http://www.facebook.com/groups/223341681044945
",0.0
Isle of Arran Family History & DNA,"http://www.facebook.com/groups/912668015524487
",0.0
Jewish Genealogical Society of Great Britain (JGSGB),"http://www.facebook.com/groups/JGSGB
",2200.0
Kincardineshire Genealogy,"http://www.facebook.com/groups/859085747478703
",0.0
Australian & New Zealanders of Scottish Descent Genealogy and DNA  Database,"http://www.facebook.com/groups/KiwisOfScottishDescent
",2000.0
The Land Called Scotland,"http://www.facebook.com/groups/LandCalledScotland
",125900.0
Morayshire Family and Local History,"http://www.facebook.com/groups/1546707705574999
",0.0
Australian & New Zealanders of Scottish Descent Genealogy and DNA  Database,"http://www.facebook.com/groups/NZersofScottishDescentGenealogyandDNAFamilyFinder
",2000.0
Shotts History,"http://www.facebook.com/groups/shottshistorymembers
",6700.0
Westray Genealogy,"http://www.facebook.com/groups/421607121379936
",0.0
"Random Acts Of Genealogical Kindness RAOGK - UK(England, Ireland, Scotland)","http://www.facebook.com/groups/1493395487576225
",0.0
Scotland - Descendants of the Scots,"http://www.facebook.com/groups/190599517664589
",17600.0
Scotland and the Spanish Civil War,"http://www.facebook.com/groups/8325228079
",2000.0
Rampant Scotland - Clans and Septs,"http://www.facebook.com/groups/Scot.Clan
",2100.0
Scotland DNA - Our DNA and Genealogy,"http://www.facebook.com/groups/718256871927746
",7200.0
Scotland Genealogy! Just Ask!,"http://www.facebook.com/groups/ScotlandGenealogyJustAsk
",5600.0
The SCOTLAND Group,"http://www.facebook.com/groups/1607122846183209
",40200.0
"Our England, Scotland, Ireland and Wales Genealogy","http://www.facebook.com/groups/ourenglandscotlandandwalesgenealogy
",1300.0
Scotlands Genealogy group,"http://www.facebook.com/groups/1068147536661642
",20400.0
SCOTS IN AMERICA,"http://www.facebook.com/groups/406904936177222
",0.0
🏴󠁧󠁢󠁳󠁣󠁴󠁿🇦🇺 Scots in Australia 🇦🇺🏴󠁧󠁢󠁳󠁣󠁴󠁿,"http://www.facebook.com/groups/scotsinoz
",6600.0
The Original Scottish / Alba Genealogy Group,"http://www.facebook.com/groups/Scottish.Genealogy
",3000.0
Scottish Ancestry - Chat & Research!,"http://www.facebook.com/groups/111355765577301
",12100.0
Scottish Ancestry,"http://www.facebook.com/groups/829769550379001
",18500.0
Scottish Clans & Families ,"http://www.facebook.com/groups/scottishclans
",61700.0
Scottish DNA Project,"http://www.facebook.com/groups/7856057820
",2300.0
Scottish Genealogy,"http://www.facebook.com/groups/11027460023
",1800.0
Scottish History,"http://www.facebook.com/groups/scothistory
",39000.0
"Scottish History, Genealogy & Archaeology Resource Forum","http://www.facebook.com/groups/scottishhistorydebate
",2900.0
Scottish Prisoners of War Society Group,"http://www.facebook.com/groups/SPOWS
",1900.0
Scottish SIG of Ontario Ancestors,"http://www.facebook.com/groups/341706156011713
",1100.0
THE SCOTTISH SURNAME REGISTRY Plus the  DNA Family Finder Database,"http://www.facebook.com/groups/TheScottishSurnameRegistry
",20200.0
SCOTTISH SURNAMES and OUR ONLINE TREES,"http://www.facebook.com/groups/scottishsuramesandbmds
",3800.0
Shetland Genealogy,"http://www.facebook.com/groups/shetlandgenealogyAndFHS
",2100.0
Southern Folk of Scottish and Ulster Scot Heritage,"http://www.facebook.com/groups/1530091087280240
",0.0
Tr4ce Genealogy,"http://www.facebook.com/groups/228723277300512
",0.0
Truly Scottish Genealogy,"http://www.facebook.com/groups/282266752458122
",3100.0
Vintage Picture Postcard Group (Worldwide).,"http://www.facebook.com/groups/1683390465230024
",3200.0
A Nation Our History,"http://www.facebook.com/groups/436016513242995
",1600.0
Ships and shipwrecks of Seychelles and their history,"http://www.facebook.com/groups/752004101546307
",0.0
Sechelles - Seychelles Heraldic and Heraldry,"http://www.facebook.com/groups/120282821344825
",0.0
"South East and East Asian Culture, History, and Language Sharing Group","http://www.facebook.com/groups/512174662317079
",1700.0
Bodrogkozi Ancestors,"http://www.facebook.com/groups/1729805173899471
",0.0
Carpatho-Rusyns Everywhere!,"http://www.facebook.com/groups/2203971582
",12500.0
Central Europe Genealogy Research Community,"http://www.facebook.com/groups/CentralEuropeGenealogyResearchCommunity
",7800.0
Czech Bohemian Ancestry/Genealogy,"http://www.facebook.com/groups/172137532881368
",7100.0
Czech Genealogy,"http://www.facebook.com/groups/czechgenealogy
",9800.0
Genealogy and Ancestry for Slovakia and Czech Republic,"http://www.facebook.com/groups/489047961143544
",4000.0
Learning the Slovak Language and Culture,"http://www.facebook.com/groups/281030579692957
",1300.0
Namestovo Slovakia Genealogy,"http://www.facebook.com/groups/1382979185342556
",0.0
SGGEE (Society for German Genealogy in Eastern Europe),"http://www.facebook.com/groups/1812539775626960
",1700.0
Slovak DNA,"http://www.facebook.com/groups/372167899920047
",2400.0
"Slovak Pride: Culture, Traditions, Music, Folk Art, Folk Dress &","http://www.facebook.com/groups/279726338832372
",4900.0
Slovakia Jewish Genealogy,"http://www.facebook.com/groups/SlovakiaJewishGen
",0.0
